Headline,Body ID,Stance
James Foley remembered as 'brave and tireless' journalist,847,discuss
Ebola Scare in Kansas City,2104,discuss
Islamic State 'training pilots to fly fighter jets',1439,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1166,unrelated
"Managua explosion not a meteorite, NASA suggests",1179,unrelated
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,1197,discuss
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",2087,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,2067,discuss
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,524,unrelated
CNN audio: Is this the moment Michael Brown was shot?,2354,unrelated
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,478,unrelated
American hostage killed in rescue attempt in Yemen - senior official,298,unrelated
Macaulay Culkin Victim of Another Online Death Hoax,1559,agree
"Boko Haram agrees to ceasefire, release of school girls",34,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,26,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",2287,unrelated
WSJ: Apple cut watch health features due to erratic sensors,652,discuss
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,1939,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,1938,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,1627,unrelated
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1476,discuss
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2356,discuss
‘Islamic tribunal confirmed in Texas’,2284,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2386,agree
Kim Jong-Un 'bans the name Kim Jong-un',1361,unrelated
Crazy iPhone rig shows how Chinese workers manipulate App Store rankings,105,unrelated
Iraqi social-media rumors claim IS leader slain,373,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,2304,unrelated
Video messaging service verifies timing of CNN audio recording,1400,unrelated
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,1831,unrelated
Meet the 17-Year-Old Who Made $72 Million During His High-School Lunch Breaks,945,unrelated
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,271,unrelated
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,2471,discuss
Ottawa shooting: Sergeant-at-arms Kevin Vickers hailed a hero for shooting rampaging gunman,2410,unrelated
There was never a panel discussion on domestic violence planned for ESPN’s ‘Monday Night Football’ pregame show,1148,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,2268,unrelated
"Dead for 48 minutes, this Catholic Priest claims God is female",1303,disagree
US airstrike targets Al Shabaab leader Ahmed Abdi Godane in Somalia,1355,unrelated
Teen Makes $72 Million on the Stock Market,2407,disagree
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1166,unrelated
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",859,discuss
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,2176,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,928,discuss
KC Man Does Not Have Ebola,2127,agree
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,2520,unrelated
US Marine survives headshot from Taliban (video),2452,unrelated
CBS News Names Canadian Parliament Shooting Suspect,1739,unrelated
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",734,unrelated
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",2295,discuss
"Meteorite makes big crater in Nicaragua, government says",9,agree
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",796,unrelated
Opposition group: ISIS militants training to fly warplanes in Syria,777,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,304,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1673,unrelated
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,678,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,2453,unrelated
Michael Brown shooting audio caught on tape?,195,unrelated
ISIS fighters seize weapons airdrop meant for Kurds,2176,unrelated
GRAPHIC CONTENT: Girl sneers at man's tiny penis so he CHOPS IT OFF and bins it,1799,agree
Pentagon: ISIS seized materials airdropped to Kurds,213,unrelated
Star Wars: The Force Awakens to be released this summer?,2434,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1461,unrelated
Constipated goldfish operated on by North Walsham vet,1364,agree
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,1212,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1786,unrelated
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,1295,discuss
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,2388,unrelated
Militant Group Says It Killed American Journalist in Syria,874,unrelated
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,598,agree
"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",887,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,75,unrelated
Saudi cleric condemns snowmen as anti-Islamic,2456,agree
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',1956,discuss
Vice squad’s $1m win lights up Las Vegas,1176,unrelated
Samsung is reportedly making a secret new chip in the Apple Watch,2097,unrelated
Rumors about Fidel Castro’s death again circulate on the Internet,93,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1950,agree
"No, Saudi TV Didn't Blur Out Michelle Obama's Face When the President Met King Salman",706,unrelated
World's oldest burger,1221,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",903,discuss
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,1408,unrelated
Pope says dogs can go to heaven: ‘Paradise is open to all of God’s creatures’,2473,unrelated
Marijuana Law New York: How No-Arrest Policy Could Make Things Worse For Minor Offenders ,1383,unrelated
Developer quits using the app he was hired to make—or did he?,773,unrelated
Watch: US Marine saved by helmet after being shot by Taliban sniper,709,unrelated
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,342,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,1498,unrelated
Unverified video shows beheading of aid worker David Haines,1645,unrelated
Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,1849,unrelated
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,633,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,2129,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,844,unrelated
Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus,1689,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1549,unrelated
"Why the Gold Apple Watch Edition Must Cost $10,000",666,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,1778,discuss
CNN Airs Alleged Audio from Michael Brown Shooting,2354,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1897,unrelated
Kurds Deny Gill Rosenberg was in Kobane,214,unrelated
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,1223,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,634,unrelated
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",2178,disagree
"No, Vladimir Putin did not get pooped on by a bird during a First World War speech",1991,unrelated
Ferguson riots: audio may have captured Michael Brown shooting,1921,unrelated
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",1212,unrelated
"Nun gives birth, intends to keep baby",649,unrelated
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",2176,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1438,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1528,disagree
Robert Plant ripped up $800M Led Zeppelin reunion contract,2489,discuss
Monster catfish which looks big enough to swallow a man whole caught in Italy,1913,unrelated
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,2208,agree
US officials: Video shows American's execution,1009,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1857,unrelated
Watch marine take sniper shot to the head and live,2252,unrelated
IS Fighters Seize Weapons Cache Meant for Kurds,1572,unrelated
Kim Jong-un: obese leader 'fractured both ankles',2141,unrelated
Video shows ISIL beheading of photojournalist James Foley,1720,unrelated
"Gold Apple Watch Edition Could Cost As Much As $1,200",941,unrelated
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,267,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,1439,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,1722,discuss
"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",651,unrelated
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",1319,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",115,unrelated
Jose Canseco Accidentally Shot Himself in the Hand,695,unrelated
Video shows dramatic moment bullet strikes U.S. Marine’s head — and he survives thanks to kevlar helmet,1148,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,511,unrelated
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,2293,discuss
"BREAKING: ""Brat Pack"" Judd Nelson Found Dead in Los Angeles Condo",1382,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1351,unrelated
ISIL video claims beheading of kidnapped journalist James Foley,1471,discuss
Mohammed Islam Denies Making $72 Million From Stock Market Trading,2252,unrelated
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,950,unrelated
Ferguson riots: audio may have captured Michael Brown shooting,2149,discuss
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,189,discuss
Psychoactive magic mushroom found in grounds of Buckingham Palace,1374,unrelated
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,666,unrelated
Mexican students not among bodies found in mass graves,777,discuss
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,121,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",858,unrelated
ISIL allegedly kills US journalist in video,2526,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,2028,unrelated
"No, Pumpkin Spice Condoms Are Not A Real Thing",1950,unrelated
That powerful Lego letter to parents from the 1970s? It's real,1385,unrelated
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,845,unrelated
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",382,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,614,unrelated
Kurds fear Isis use of chemical weapon in Kobani,829,unrelated
Boston.com pulls story accusing prof of sending ‘racist’ emails,1863,discuss
Media outlets identify 'Jihadi John',1295,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,2287,discuss
Islamic State claims to have beheaded American journalist,1093,discuss
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,693,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,2192,unrelated
Vigilantes cut off alleged rapist's penis,86,agree
Obama: murder of James Foley 'shocks the conscience of the entire world',2296,unrelated
Crank-Boosting Behind Top Apps in App Store,1132,discuss
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,2463,discuss
"'Star Wars VII' News, Update: JJ Abrams Pushing for Summer Release?",2141,unrelated
