Headline,Body ID,Stance
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1968,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1347,unrelated
Soldier shot near Canadian parliament building,139,unrelated
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,116,agree
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",1572,unrelated
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",2438,discuss
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,2511,disagree
Kurds fear Isis use of chemical weapon in Kobani,1369,discuss
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,900,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,539,unrelated
Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],1597,unrelated
Texas plumber's truck on front line of Syria war,992,unrelated
IPhone 6 users are tearing their hair out,941,unrelated
Meteorite 'caused mysterious boom in Nicaragua',731,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",321,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,1737,discuss
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1016,discuss
"Palestine accuses Israel of opening dams, flooding Gaza, forcing evacuations",719,unrelated
Boko Haram denies it has agreed ceasefire,1374,unrelated
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),1802,unrelated
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,431,unrelated
"Video showing American journalist beheaded believed real, officials and family say",2314,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1429,discuss
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2009,unrelated
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,169,unrelated
iOS 8 bug could delete your iCloud Drive documents,883,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2234,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",130,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1808,unrelated
British hostage David Haines beheaded by Islamic State terrorists,1989,discuss
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,2147,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",1358,agree
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2078,unrelated
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1296,discuss
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,591,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,1737,discuss
"North Korean leader Kim Jong Un had ankle surgery, report says",2329,unrelated
Paul Rudd Is Not the Viral Video Hero Who Tackled a Gay Basher in Dallas,853,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,402,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",2221,agree
Nicaragua says meteorite probable cause of blast in capital,2155,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,1166,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,2304,unrelated
Christian Bale quits Steve Jobs movie,35,unrelated
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1832,unrelated
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,80,unrelated
Predator Drone Reportedly Spotted Over ISIS Stronghold,909,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1531,disagree
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,320,unrelated
Audio recording allegedly captures moment Michael Brown was shot,1461,discuss
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',181,unrelated
British Man Slaps People If They Sneeze In Public,1422,agree
Man who skipped work for 24 years is finally fired,7,discuss
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",1494,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",1296,discuss
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",1296,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1948,unrelated
ISIS Beheads American Journalist,1009,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1974,unrelated
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",920,discuss
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,225,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",342,unrelated
ISIL Beheads American Photojournalist in Iraq,2296,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,295,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,2495,discuss
Someone Trolled Twitter Into Thinking Macklemore Joined ISIS,1893,unrelated
Pentagon: Somali terror group leader killed in U.S. airstrike,1936,unrelated
"UNIVERSITY DROPS TERM ‘FRESHMAN,’ REPLACES IT WITH ‘FIRST-YEAR’",2321,disagree
Spider burrowed through tourist's stomach and up into his chest,195,unrelated
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",2149,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",115,unrelated
Dumped woman spends a week in KFC to get over ex,1819,unrelated
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1240,unrelated
Michael Brown shooting audio caught on tape?,499,discuss
Kim Jong-Un planning Scottish restaurant,1312,unrelated
ISIS leader ‘killed’ in US airstrikes,2155,unrelated
"Vice Media CEO Shane Smith Spent $300,000 on Las Vegas Dinner (Report)",1519,unrelated
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",62,unrelated
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,1608,discuss
Mystery man slaps shoppers around head for sneezing,1697,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1166,discuss
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",2441,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1093,discuss
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,2415,agree
"Why the Gold Apple Watch Edition Must Cost $10,000",418,discuss
Media outlets identify 'Jihadi John',2202,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1120,unrelated
Paul Revere's 1795 time capsule unearthed,879,unrelated
Give a homeless man $100 and see what he does with it [Video],2118,discuss
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,1890,agree
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,2208,discuss
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",621,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1403,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,403,unrelated
Report: Nigerian Woman Quarantined in KC with Ebola-Like Symptoms (Video),260,discuss
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",1883,unrelated
AUSTRALIA: 600-POUND WOMAN GIVES BIRTH TO 40-POUND BABY,2118,unrelated
Son pays off his parents' mortgage in a heartwarming Christmas video,1439,unrelated
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",781,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,737,unrelated
ISIL Beheads American Photojournalist in Iraq,1040,unrelated
Seven girls as young as 13 become pregnant on a school trip,1140,agree
High school student scores $72M playing the stock market,822,unrelated
"Woman, Ting Su, Finds Husband Cheating With Her Own Twin, Gets Spectacular Revenge",1588,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1438,unrelated
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,2362,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1808,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,844,unrelated
Iraqi media: ISIS militants have contracted Ebola,737,unrelated
Isis claims it has US airdrop of weapons,104,unrelated
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,1125,unrelated
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1319,unrelated
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,1013,discuss
Kim Jong-Un's Sister Takes Control in North Korea,2477,discuss
Staff Reporter,1384,unrelated
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",2075,discuss
Macaulay Culkin Dead?,2240,unrelated
"Feminist Aborts Baby For Being A Boy, Shocked People Don’t Approve",947,disagree
This Kid Made $72 Million During Lunch,1205,unrelated
Dog Found Abandoned With Suitcase Filled With His Belongings,382,unrelated
White House Fence Jumper Pushed Past Female Guard,1260,unrelated
Gateway Pundit,626,unrelated
Amazon is about to open its first-ever physical store in New York City,1840,unrelated
Islamic State fighters training to fly captured jets — watchdog,295,unrelated
"Apple Watch to Feature Time-Only 'Power Reserve' Mode, Prototypes Disguised as Samsung Watches",242,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,775,unrelated
This Is a Truly Horrifying Story About a Spider,1923,disagree
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",1049,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,1744,discuss
Canadian Soldier Shot At Ottawa War Memorial: Report,595,unrelated
Two blokes dared to eat 20-year-old burger for charity,2531,unrelated
Hospital Officials: Kansas City Patient Not Being Treated For Ebola,1815,unrelated
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",1167,disagree
"Luckiest Pizza Delivery Guy Ever Gets $2,000 Tip",51,unrelated
Michael Phelps’ alleged girlfriend says she was born intersex,1658,unrelated
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,2240,agree
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,1131,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,472,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,885,disagree
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",1681,discuss
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,529,unrelated
Dog abandoned at Scotland train station with suitcase,1898,unrelated
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,2349,agree
Street Artist BANKSY Arrested? Again?,1301,agree
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,305,unrelated
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,2252,agree
Parents' anger after seven Bosnian schoolgirls aged 13 and 14 fall pregnant on class trip,821,unrelated
Police hunting mystery 'slapper' in tweed jacket who attacks people who sneeze in town's high street,1521,unrelated
Has this Argentine woman fallen victim to a cruel online hoax? Adult video claiming to show teacher having sex with pupil isn't all it seems,482,disagree
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",1361,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1786,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,2337,disagree
"What they earn: Vice CEO Shane Smith’s $300,000 steak dinner",2130,discuss
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",1634,unrelated
N Korean leader misses annual ritual; sister ‘takes over duties’,744,unrelated
